gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4075949791,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152474669,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.93645,-119.409187,459,,,,,,2023-03-25T17:20,25,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,152474669,,Jason Alexander,2023-03-27T05:30:07,CC_BY_NC_4_0,Jason Alexander,Jason Alexander,,,2024-04-13T14:16:33.188Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4028836257,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/147573526,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.217391,-122.724967,15,,,,,,2023-01-28T09:53,28,1,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,147573526,,Larry Cowan,2023-01-29T00:39:31,CC_BY_NC_4_0,Larry Cowan,Larry Cowan,,,2024-04-13T14:17:02.217Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4145675029,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/170633668,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.167421,-123.200992,467,,,,,,2023-06-23T15:00,23,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,170633668,,Pamela Bond,2023-07-02T13:15:28,CC_BY_NC_4_0,Pamela Bond,Pamela Bond,,,2024-04-13T14:22:19.369Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522548888,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/198624451,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.804425,-123.059867,2,,,,,,2024-01-02T00:35,2,1,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,198624451,,S.Wolf,2024-02-07T04:29:38,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:41:44.651Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507676747,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195023863,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.060425,-123.100946,122,,,,,,2023-12-16T14:32,16,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195023863,,chrisalexcross,2023-12-27T23:43:06,CC_BY_NC_4_0,chrisalexcross,chrisalexcross,,,2024-04-13T13:36:06.404Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4176991199,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/176983312,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.901754,-119.419824,8,,,,,,2023-08-05T21:55,5,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,176983312,,judimax,2023-08-06T15:47:25,CC_BY_NC_4_0,judimax,judimax,,,2024-04-13T14:22:47.198Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4091775986,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154840251,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.224619,-123.222461,4,,,,,,2023-04-14T07:44:19,14,4,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,154840251,,Carita Bergman,2023-04-14T16:54:23,CC_BY_4_0,Carita Bergman,Carita Bergman,,,2024-04-13T13:28:27.933Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177320362,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/177456116,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.23951,-122.899422,10,,,,,,2023-01-19T17:22,19,1,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,177456116,,utta gagel,2023-08-09T04:08:34,CC_BY_NC_4_0,utta gagel,utta gagel,,,2024-04-13T14:23:37.941Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171950165,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175304429,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.376327,-119.245234,215,,,,,,2023-07-27T06:40,27,7,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,175304429,,sala_mandur_luvr,2023-07-28T01:59:34,CC_BY_NC_4_0,sala_mandur_luvr,sala_mandur_luvr,,,2024-04-13T15:07:23.451Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438708943,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/189879193,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.462445,-119.286597,4,,,,,,2023-11-03T09:19:23,3,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,189879193,,danicaarmstrong,2023-11-03T19:11:02,CC_BY_NC_4_0,danicaarmstrong,danicaarmstrong,,,2024-04-13T15:08:36.170Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4528321597,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/200339652,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.048949,-123.049141,173,,,,,,2024-02-24T08:13:54,24,2,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,200339652,,Abby Coulthard,2024-02-25T00:33:12,CC_BY_NC_4_0,Abby Coulthard,Abby Coulthard,,,2024-04-13T14:26:33.808Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4067356792,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151166402,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.961547,-118.203383,106,,,,,,2023-03-14T13:42:18,14,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,151166402,,Joseph Litke,2023-03-14T23:39:22,CC_BY_NC_4_0,Joseph Litke,Joseph Litke,,,2024-04-13T13:28:43.965Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507639792,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195021259,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.80479,-123.055995,2,,,,,,2023-12-01T04:10,1,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195021259,,S.Wolf,2023-12-27T23:09:27,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T15:10:45.280Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4607670442,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/206481340,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.737995,-123.120966,4,,,,,,2024-04-10T08:37,10,4,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,206481340,,jillonthehill,2024-04-10T20:37:38,CC_BY_NC_4_0,jillonthehill,jillonthehill,,,2024-04-13T13:43:07.053Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516867057,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/197177705,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.604384,-117.125791,210,,,,,,2023-12-11T15:05,11,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,197177705,,Joanne Siderius,2024-01-20T23:08:34,CC_BY_NC_4_0,Joanne Siderius,Joanne Siderius,,,2024-04-13T13:37:39.654Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465439037,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/193337498,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.313223,-116.931638,68,,,,,,2023-12-02T08:18,2,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,193337498,,V,2023-12-07T22:48:31,CC_BY_NC_4_0,V,V,,,2024-04-13T14:26:37.020Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458645668,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/192519290,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803874,-123.059252,2,,,,,,2023-11-20T18:21,20,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,192519290,,S.Wolf,2023-11-29T04:36:21,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:36:51.982Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597048296,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202608965,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.265033,-123.155272,40,,,,,,2024-03-15T15:14:54,15,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,202608965,,Finn McGhee,2024-03-16T03:08:59,CC0_1_0,Finn McGhee,Finn McGhee,,,2024-04-13T13:39:37.046Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4091510508,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/155276490,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.781472,-119.576937,4,,,,,,2023-04-16T13:58:18,16,4,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,155276490,,Tse-Lynn Loh,2023-04-17T03:29:27,CC_BY_NC_4_0,Tse-Lynn Loh,Tse-Lynn Loh,,,2024-04-13T14:19:34.094Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4137727132,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/169083219,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.24806,-122.865543,11989,,,,,,2023-06-23T16:00:01,23,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,169083219,,KV,2023-06-24T00:16:41,CC_BY_NC_4_0,KV,KV,,,2024-04-13T14:21:34.658Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458379688,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/192519296,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803874,-123.059252,2,,,,,,2023-11-21T10:08,21,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,192519296,,S.Wolf,2023-11-29T04:36:23,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:36:35.407Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4075624019,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151903474,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.150308,-121.918255,15,,,,,,2023-03-17T08:44,17,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,151903474,,Sean Daniels,2023-03-22T06:09:01,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,,2024-04-13T13:29:06.480Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500573790,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/194158140,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.06011,-123.099286,61,,,,,,2023-12-16T14:45,16,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,194158140,,graeme45,2023-12-17T02:29:25,CC_BY_NC_4_0,graeme45,graeme45,,,2024-04-13T15:11:00.614Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440831137,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/190843716,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.804951,-123.056005,2,,,,,,2023-11-08T07:00,8,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,190843716,,S.Wolf,2023-11-12T22:34:11,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T14:25:13.025Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4138444816,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/168845876,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.746827,-123.112557,,,,,,,2023-06-22T08:31:32,22,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,168845876,,Gwen L'Hirondelle,2023-06-22T16:17:42,CC_BY_NC_4_0,Gwen L'Hirondelle,Gwen L'Hirondelle,,,2024-04-13T14:21:45.305Z,StillImage;StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506374050,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/194903815,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.135872,-123.195022,4,,,,,,2023-12-25T15:40:35,25,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,194903815,,mjordan84,2023-12-26T17:29:35,CC_BY_NC_4_0,mjordan84,mjordan84,,,2024-04-13T14:25:57.643Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4137641768,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/161442144,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.088794,-124.971072,46,,,,,,2023-05-13T10:05:43,13,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,161442144,,jlennoxt,2023-05-13T18:02:05,CC_BY_NC_4_0,jlennoxt,jlennoxt,,,2024-04-13T13:32:06.759Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405359697,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/180220516,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803706,-123.058941,2,,,,,,2023-08-21T11:11,21,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,180220516,,S.Wolf,2023-08-26T04:08:24,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:34:12.967Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405161567,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/179899191,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.863858,-119.45991,161,,,,,,2023-05-15T18:25,15,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,179899191,,Loren K,2023-08-23T23:37:11,CC_BY_NC_4_0,Loren K,Loren K,,,2024-04-13T13:33:55.035Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4096731968,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/155735772,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.291803,-123.144386,4,,,,,,2023-04-11T02:42:36,11,4,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,155735772,,gibuuwatcher,2023-04-20T12:33:53,CC_BY_NC_4_0,gibuuwatcher,gibuuwatcher,,,2024-04-13T14:18:19.940Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4121210469,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/162082848,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.943591,-119.412291,8,,,,,,2023-05-16T06:07,16,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,162082848,,Erin Springinotic,2023-05-17T03:24:15,CC0_1_0,Erin Springinotic,Erin Springinotic,,,2024-04-13T14:20:16.235Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506458499,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/194394900,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.092711,-123.025497,15,,,,,,2023-12-15T11:28,15,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,194394900,,Aiva Noringseth,2023-12-20T01:25:17,CC_BY_4_0,Aiva Noringseth,Aiva Noringseth,,,2024-04-13T13:39:23.936Z,StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606683151,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/204179599,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.205502,-116.593562,61,,,,,,2024-03-26T13:15,26,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,204179599,,Adrian Leslie,2024-03-27T19:29:55,CC_BY_NC_4_0,Adrian Leslie,Adrian Leslie,,,2024-04-13T13:40:06.877Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535702057,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201261841,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.234445,-122.81055,31,,,,,,2023-12-14T11:12,14,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,201261841,,Derek @ my.tlahutum,2024-03-04T15:03:02,CC_BY_NC_4_0,Derek @ my.tlahutum,Derek @ my.tlahutum,,,2024-04-13T13:39:32.811Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4519190135,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/198370268,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.206676,-123.175,8,,,,,,2024-01-15T14:14,15,1,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,198370268,,Sean Daniels,2024-02-04T07:06:02,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,,2024-04-13T14:26:28.623Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4153891974,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/171896575,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.29536,-123.144968,1,,,,,,2023-07-03T07:20,3,7,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,171896575,,citizen1,2023-07-09T05:34:37,CC_BY_NC_4_0,citizen1,citizen1,,,2024-04-13T14:22:51.201Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
